time,KB
15:33:31.644,30271604
15:33:31.646,30281940
15:33:31.648,30292076
15:33:31.651,30300608
15:33:31.653,30310144
15:33:31.655,30320380
15:33:31.657,30331092
15:33:31.660,30340308
15:33:31.662,30352108
15:33:31.664,30361228
15:33:31.667,30371236
15:33:31.669,30381444
15:33:31.671,30390324
15:33:31.673,30400940
15:33:31.676,30409804
15:33:31.678,30421356
15:33:31.680,30429036
15:33:31.682,30439788
15:33:31.685,30444752
15:33:31.687,30454032
15:33:31.689,30462576
15:33:31.691,30471928
15:33:31.694,30479660
15:33:31.696,30489484
15:33:31.698,30498852
15:33:31.700,30509668
15:33:31.703,30518844
15:33:31.705,30529084
15:33:31.707,30538716
15:33:31.710,30548980
15:33:31.712,30558228
15:33:31.714,30568008
15:33:31.716,30577888
15:33:31.718,30587096
15:33:31.721,30596748
15:33:31.723,30607180
15:33:31.725,30616572
15:33:31.727,30628532
15:33:31.730,30637684
15:33:31.732,30646036
15:33:31.734,30655308
15:33:31.736,30666220
15:33:31.739,30674852
15:33:31.741,30685156
15:33:31.743,30694116
15:33:31.745,30703548
15:33:31.747,30708900
15:33:31.749,30717484
15:33:31.752,30725964
15:33:31.754,30735308
15:33:31.756,30746532
15:33:31.758,30757252
15:33:31.761,30767452
15:33:31.763,30777020
15:33:31.765,30786324
15:33:31.767,30795924
15:33:31.769,30805300
15:33:31.772,30814060
15:33:31.774,30822828
15:33:31.776,30834604
15:33:31.778,30844564
15:33:31.781,30854476
15:33:31.783,30863620
15:33:31.785,30874504
15:33:31.787,30884576
15:33:31.789,30894976
15:33:31.792,30902744
15:33:31.794,30912692
15:33:31.796,30922732
15:33:31.798,30931372
15:33:31.800,30939900
15:33:31.802,30948736
15:33:31.805,30958784
15:33:31.807,30968736
15:33:31.809,30980600
15:33:31.812,30988200
15:33:31.814,30997856
15:33:31.816,31007552
15:33:31.818,31017984
15:33:31.821,31027800
15:33:31.823,31037216
15:33:31.825,31048696
15:33:31.827,31058552
15:33:31.830,31065968
15:33:31.832,31076688
15:33:31.834,31086256
15:33:31.836,31095576
15:33:31.839,31106832
15:33:31.841,31116688
15:33:31.843,31127632
15:33:31.845,31137328
15:33:31.848,31146244
15:33:31.850,31156676
15:33:31.852,31165956
15:33:31.854,31175812
15:33:31.856,31184508
15:33:31.859,31193724
15:33:31.861,31204500
15:33:31.863,31214644
15:33:31.865,31223792
15:33:31.868,31233208
15:33:31.870,31243128
15:33:31.872,31253592
15:33:31.874,31264208
15:33:31.876,31273200
15:33:31.879,31283240
15:33:31.881,31293224
15:33:31.883,31304676
15:33:31.886,31313688
15:33:31.888,31323096
15:33:31.890,31333744
15:33:31.892,31341916
15:33:31.895,31352828
15:33:31.897,31361020
15:33:31.899,31371732
15:33:31.901,31382996
15:33:31.903,31390804
15:33:31.906,31402380
15:33:31.908,31410544
15:33:31.910,31421576
15:33:31.913,31428936
15:33:31.915,31439016
15:33:31.917,31449920
15:33:31.919,31460544
15:33:31.921,31470368
15:33:31.924,31479516
15:33:31.926,31488796
15:33:31.928,31496452
15:33:31.930,31505852
15:33:31.933,31516724
15:33:31.935,31524148
15:33:31.937,31533996
15:33:31.939,31544204
15:33:31.941,31554592
15:33:31.943,31563264
15:33:31.945,31574208
15:33:31.948,31583648
15:33:31.950,31593436
15:33:31.952,31602964
15:33:31.954,31613460
15:33:31.956,31620220
15:33:31.958,31630516
15:33:31.961,31641236
15:33:31.963,31650540
15:33:31.965,31655020
15:33:31.967,31663964
15:33:31.969,31674172
15:33:31.972,31684668
15:33:31.974,31694804
15:33:31.976,31704884
15:33:31.978,31714028
15:33:31.981,31723052
15:33:31.983,31734536
15:33:31.985,31744456
15:33:31.987,31754624
15:33:31.990,31762720
15:33:31.992,31773728
15:33:31.994,31782632
15:33:31.996,31793060
15:33:31.998,31802116
15:33:32.001,31811396
15:33:32.003,31820260
15:33:32.005,31830948
15:33:32.007,31840132
15:33:32.010,31852348
15:33:32.012,31861224
15:33:32.014,31872360
15:33:32.017,31879984
15:33:32.019,31890496
15:33:32.021,31900576
15:33:32.023,31909856
15:33:32.025,31920864
15:33:32.027,31930424
15:33:32.030,31938904
15:33:32.032,31948976
15:33:32.034,31958480
15:33:32.036,31969192
15:33:32.039,31978248
15:33:32.041,31987460
15:33:32.043,31997700
15:33:32.045,32007364
15:33:32.048,32016472
15:33:32.050,32025616
15:33:32.052,32037552
15:33:32.054,32046056
15:33:32.057,32055624
15:33:32.059,32062512
15:33:32.061,32075080
15:33:32.064,32085032
15:33:32.066,32094408
15:33:32.068,32104008
15:33:32.070,32115104
15:33:32.073,32124288
15:33:32.075,32133508
15:33:32.077,32144540
15:33:32.079,32152764
15:33:32.082,32162544
15:33:32.084,32170424
15:33:32.086,32179928
15:33:32.088,32189456
15:33:32.091,32199944
15:33:32.093,32208592
15:33:32.095,32217744
15:33:32.097,32226924
15:33:32.099,32238220
15:33:32.101,32246404
15:33:32.104,32256548
15:33:32.106,32268420
15:33:32.108,32275236
15:33:32.110,32286084
15:33:32.112,32293768
15:33:32.114,32304128
15:33:32.116,32313056
15:33:32.119,32322592
15:33:32.121,32331872
15:33:32.123,32341600
15:33:32.126,32352448
15:33:32.128,32360640
15:33:32.130,32370964
15:33:32.132,32380180
15:33:32.134,32388372
15:33:32.137,32397900
15:33:32.139,32407756
15:33:32.141,32417004
15:33:32.143,32427756
15:33:32.145,32437932
15:33:32.148,32447500
15:33:32.150,32458804
15:33:32.152,32468660
15:33:32.154,32475792
15:33:32.156,32486224
15:33:32.159,32495376
15:33:32.161,32503376
15:33:32.163,32510016
15:33:32.165,32519808
15:33:32.167,32529728
15:33:32.170,32539000
15:33:32.172,32550360
15:33:32.174,32558200
15:33:32.176,32569104
15:33:32.178,32577200
15:33:32.181,32587688
15:33:32.183,32596232
15:33:32.185,32606620
15:33:32.187,32615388
15:33:32.190,32622972
15:33:32.192,32633012
15:33:32.194,32643148
15:33:32.196,32654344
15:33:32.198,32663080
15:33:32.200,32672040
15:33:32.203,32682648
15:33:32.205,32689376
15:33:32.207,32697696
15:33:32.209,32708096
15:33:32.211,32719712
15:33:32.213,32729764
15:33:32.216,32738916
15:33:32.218,32749120
15:33:32.220,32759264
15:33:32.222,32770140
15:33:32.225,32777920
15:33:32.227,32786840
15:33:32.229,32797240
15:33:32.231,32807536
15:33:32.233,32817808
15:33:32.236,32828360
15:33:32.238,32836616
15:33:32.240,32845448
15:33:32.242,32856228
15:33:32.244,32866580
15:33:32.247,32875700
15:33:32.249,32884404
15:33:32.251,32895540
15:33:32.253,32905836
15:33:32.256,32915148
15:33:32.258,32924272
15:33:32.260,32933488
15:33:32.263,32944272
15:33:32.265,32952720
15:33:32.267,32965160
15:33:32.269,32973192
15:33:32.271,32982280
15:33:32.273,32992264
15:33:32.276,33002432
15:33:32.278,33011200
15:33:32.280,33021272
15:33:32.282,33030648
15:33:32.285,33041208
15:33:32.287,33049784
15:33:32.289,33059480
15:33:32.291,33070040
15:33:32.293,33079024
15:33:32.296,33087120
15:33:32.298,33095948
15:33:32.300,33106156
15:33:32.302,33114884
15:33:32.304,33123876
15:33:32.307,33134236
15:33:32.309,33142780
15:33:32.311,33153724
15:33:32.313,33164120
15:33:32.316,33173788
15:33:32.318,33183732
15:33:32.320,33193260
15:33:32.322,33195952
15:33:32.324,33206600
15:33:32.327,33214212
15:33:32.329,33225412
15:33:32.331,33235580
15:33:32.334,33245652
15:33:32.336,33251716
15:33:32.338,33261828
15:33:32.340,33271388
15:33:32.342,33281440
15:33:32.345,33290148
15:33:32.347,33299260
15:33:32.349,33307740
15:33:32.351,33318452
15:33:32.354,33328660
15:33:32.356,33339112
15:33:32.358,33341864
15:33:32.360,33352032
15:33:32.363,33362424
15:33:32.365,33371896
15:33:32.367,33382192
15:33:32.370,33392608
15:33:32.372,33402680
15:33:32.374,33412792
15:33:32.376,33422672
15:33:32.379,33433424
15:33:32.381,33443536
15:33:32.383,33452776
15:33:32.385,33462024
15:33:32.387,33469544
15:33:32.389,33479808
15:33:32.392,33490592
15:33:32.394,33501176
15:33:32.397,33510136
15:33:32.399,33519436
15:33:32.401,33528400
15:33:32.403,33539016
15:33:32.405,33548836
15:33:32.407,33557224
15:33:32.410,33568456
15:33:32.412,33577224
15:33:32.414,33588008
15:33:32.417,33597600
15:33:32.419,33607392
15:33:32.421,33617344
15:33:32.423,33624928
15:33:32.425,33634488
15:33:32.427,33644664
15:33:32.430,33653912
15:33:32.432,33664248
15:33:32.434,33675560
15:33:32.436,33684528
15:33:32.439,33694600
15:33:32.441,33705864
15:33:32.443,33715520
15:33:32.445,33724704
15:33:32.447,33733864
15:33:32.450,33742216
15:33:32.452,33752888
15:33:32.454,33761016
15:33:32.456,33770452
15:33:32.458,33779540
15:33:32.461,33790000
15:33:32.463,33800560
15:33:32.465,33809648
15:33:32.467,33821736
15:33:32.470,33830504
15:33:32.472,33840744
15:33:32.474,33851452
15:33:32.476,33860308
15:33:32.479,33869652
15:33:32.481,33879316
15:33:32.483,33889564
15:33:32.485,33899228
15:33:32.487,33907256
15:33:32.490,33916664
15:33:32.492,33926200
15:33:32.494,33936212
15:33:32.496,33945460
15:33:32.499,33955600
15:33:32.501,33964660
15:33:32.503,33975852
15:33:32.505,33983468
15:33:32.507,33994180
15:33:32.510,34003044
15:33:32.512,34011456
15:33:32.514,34022592
15:33:32.517,34032640
15:33:32.519,34043096
15:33:32.521,34053304
15:33:32.523,34062296
15:33:32.526,34073488
15:33:32.528,34083504
15:33:32.530,34093292
15:33:32.532,34102444
15:33:32.535,34106472
15:33:32.537,34117280
15:33:32.539,34126144
15:33:32.541,34135868
15:33:32.544,34144864
15:33:32.546,34155832
15:33:32.548,34159640
15:33:32.550,34168408
15:33:32.553,34178160
15:33:32.555,34186160
15:33:32.557,34196876
15:33:32.559,34205676
15:33:32.561,34214532
15:33:32.563,34224516
15:33:32.566,34235452
15:33:32.568,34244348
15:33:32.570,34252380
15:33:32.573,34262300
15:33:32.575,34271780
15:33:32.577,34281700
15:33:32.579,34291220
15:33:32.581,34298644
15:33:32.583,34309592
15:33:32.586,34316280
15:33:32.588,34327216
15:33:32.590,34337296
15:33:32.592,34346480
15:33:32.595,34356752
15:33:32.597,34370040
15:33:32.599,34378680
15:33:32.602,34387992
15:33:32.604,34398620
15:33:32.606,34408852
15:33:32.608,34419028
15:33:32.611,34427800
15:33:32.613,34438520
15:33:32.615,34447632
15:33:32.617,34454708
15:33:32.619,34465268
15:33:32.622,34476140
15:33:32.624,34484844
15:33:32.626,34493868
15:33:32.628,34503300
15:33:32.630,34513188
15:33:32.633,34524828
15:33:32.635,34533664
15:33:32.637,34543840
15:33:32.640,34554360
15:33:32.642,34563484
15:33:32.644,34573592
15:33:32.646,34583352
15:33:32.648,34593808
15:33:32.651,34603476
15:33:32.653,34613132
15:33:32.655,34622316
15:33:32.657,34634884
15:33:32.660,34642820
15:33:32.662,34652100
15:33:32.664,34661628
15:33:32.666,34671516
15:33:32.668,34679324
15:33:32.671,34689532
15:33:32.673,34698624
15:33:32.675,34708492
15:33:32.677,34718796
15:33:32.679,34727012
15:33:32.682,34737668
15:33:32.684,34747420
15:33:32.686,34754940
15:33:32.688,34764732
15:33:32.690,34775868
15:33:32.692,34785628
15:33:32.695,34795464
15:33:32.697,34806024
15:33:32.699,34816100
15:33:32.701,34823236
15:33:32.704,34833188
15:33:32.706,34844424
15:33:32.708,34853380
15:33:32.710,34862340
15:33:32.713,34871996
15:33:32.715,34882588
15:33:32.717,34885876
15:33:32.719,34896408
15:33:32.721,34904632
15:33:32.724,34915128
15:33:32.726,34925928
15:33:32.728,34935776
15:33:32.730,34943936
15:33:32.732,34954904
15:33:32.735,34964160
15:33:32.737,34972932
15:33:32.739,34980900
15:33:32.741,34989896
15:33:32.743,35000456
15:33:32.746,35009668
15:33:32.748,35019396
15:33:32.750,35022324
15:33:32.752,35030564
15:33:32.754,35040196
15:33:32.757,35049892
15:33:32.759,35059940
15:33:32.761,35069724
15:33:32.764,35078708
15:33:32.766,35088492
15:33:32.768,35097700
15:33:32.770,35106404
15:33:32.773,35115004
15:33:32.775,35123020
15:33:32.777,35131084
15:33:32.779,35141964
15:33:32.781,35149700
15:33:32.783,35151884
15:33:32.785,35160896
15:33:32.787,35169920
15:33:32.790,35179576
15:33:32.792,35189468
15:33:32.794,35199572
15:33:32.796,35206644
15:33:32.798,35217484
15:33:32.800,35226220
15:33:32.803,35232732
15:33:32.805,35241396
15:33:32.807,35251348
15:33:32.809,35259988
15:33:32.811,35270604
15:33:32.814,35279628
15:33:32.816,35288868
15:33:32.818,35298180
15:33:32.820,35307572
15:33:32.822,35316628
15:33:32.825,35324916
15:33:32.827,35333476
15:33:32.829,35342424
15:33:32.831,35352152
15:33:32.833,35360144
15:33:32.836,35368976
15:33:32.838,35377640
15:33:32.840,35386344
15:33:32.842,35393096
15:33:32.844,35401928
15:33:32.846,35410648
15:33:32.848,35419992
15:33:32.851,35428880
15:33:32.853,35438672
15:33:32.855,35449032
15:33:32.857,35457960
15:33:32.859,35464648
15:33:32.862,35477952
15:33:32.864,35486584
15:33:32.866,35494384
15:33:32.868,35503472
15:33:32.871,35513200
15:33:32.873,35521136
15:33:32.875,35529608
15:33:32.877,35540520
15:33:32.879,35545364
15:33:32.881,35554636
15:33:32.884,35564844
15:33:32.886,35574888
15:33:32.888,35585016
15:33:32.891,35594008
15:33:32.893,35602872
15:33:32.895,35613880
15:33:32.897,35623736
15:33:32.900,35632312
15:33:32.902,35641072
15:33:32.904,35650640
15:33:32.906,35659528
15:33:32.908,35670920
15:33:32.910,35679776
15:33:32.913,35689604
15:33:32.915,35699332
15:33:32.917,35707556
15:33:32.919,35716732
15:33:32.921,35727548
15:33:32.923,35736180
15:33:32.925,35744372
15:33:32.927,35754516
15:33:32.929,35763928
15:33:32.932,35768264
15:33:32.934,35777896
15:33:32.936,35787304
15:33:32.938,35796896
15:33:32.941,35807488
15:33:32.943,35817376
15:33:32.945,35826008
15:33:32.947,35835960
15:33:32.949,35845272
15:33:32.951,35855656
15:33:32.954,35864776
15:33:32.956,35874048
15:33:32.958,35884672
15:33:32.960,35891972
15:33:32.962,35903004
15:33:32.965,35912476
15:33:32.967,35918692
15:33:32.969,35927684
15:33:32.971,35936476
15:33:32.973,35947100
15:33:32.975,35956244
15:33:32.977,35965492
15:33:32.979,35974452
15:33:32.981,35986252
15:33:32.984,35994572
15:33:32.986,36003948
15:33:32.988,36014052
15:33:32.990,36024004
15:33:32.993,36033348
15:33:32.995,36043372
15:33:32.997,36052556
15:33:32.999,36060044
15:33:33.001,36069320
15:33:33.003,36077704
15:33:33.005,36088960
15:33:33.008,36098504
15:33:33.010,36107284
15:33:33.012,36116844
15:33:33.014,36126092
15:33:33.017,36137604
15:33:33.019,36145308
15:33:33.021,36155772
15:33:33.023,36164820
15:33:33.026,36174644
15:33:33.028,36185108
15:33:33.030,36193056
15:33:33.032,36202680
15:33:33.035,36211480
15:33:33.037,36216648
15:33:33.039,36226504
15:33:33.041,36235464
15:33:33.043,36247200
15:33:33.046,36257896
15:33:33.048,36267392
15:33:33.050,36276992
15:33:33.052,36286072
15:33:33.055,36296540
15:33:33.057,36304736
15:33:33.059,36314240
15:33:33.061,36324568
15:33:33.063,36333228
15:33:33.065,36342364
15:33:33.067,36353020
15:33:33.069,36362076
15:33:33.072,36369692
15:33:33.074,36379796
15:33:33.076,36388980
15:33:33.078,36399060
15:33:33.080,36408956
15:33:33.082,36411084
15:33:33.085,36418956
15:33:33.087,36429068
15:33:33.089,36437400
15:33:33.091,36447864
15:33:33.093,36457180
15:33:33.095,36466684
15:33:33.098,36475224
15:33:33.100,36485520
15:33:33.102,36495952
15:33:33.105,36504872
15:33:33.107,36516964
15:33:33.109,36525636
15:33:33.112,36536764
15:33:33.114,36545036
15:33:33.116,36554412
15:33:33.118,36563560
15:33:33.120,36572616
15:33:33.122,36582280
15:33:33.125,36592900
15:33:33.127,36603656
15:33:33.129,36613032
15:33:33.131,36621152
15:33:33.134,36631324
15:33:33.136,36639448
15:33:33.138,36648696
15:33:33.140,36659440
15:33:33.142,36667436
15:33:33.144,36677328
15:33:33.147,36687312
15:33:33.149,36696456
15:33:33.151,36707208
15:33:33.153,36716808
15:33:33.155,36725984
15:33:33.158,36735648
15:33:33.160,36744572
15:33:33.162,36754908
15:33:33.164,36762940
15:33:33.166,36774448
15:33:33.169,36776688
15:33:33.171,36786192
15:33:33.173,36794928
15:33:33.175,36805960
15:33:33.178,36814952
15:33:33.180,36825876
15:33:33.182,36835468
15:33:33.184,36843692
15:33:33.186,36854180
15:33:33.189,36863336
15:33:33.191,36873704
15:33:33.193,36884608
15:33:33.195,36891780
15:33:33.198,36904464
15:33:33.200,36915744
15:33:33.202,36924256
15:33:33.204,36933972
15:33:33.207,36943604
15:33:33.209,36954036
15:33:33.211,36963380
15:33:33.213,36973740
15:33:33.215,36982156
15:33:33.218,36992036
15:33:33.220,37002212
15:33:33.222,37012552
15:33:33.224,37021256
15:33:33.226,37031552
15:33:33.229,37041184
15:33:33.231,37049124
15:33:33.233,37058212
15:33:33.235,37067996
15:33:33.237,37077308
15:33:33.239,37088852
15:33:33.242,37097492
15:33:33.244,37106988
15:33:33.246,37116908
15:33:33.248,37126888
15:33:33.250,37134920
15:33:33.253,37144712
15:33:33.255,37153808
15:33:33.257,37164136
15:33:33.259,37171688
15:33:33.262,37182208
15:33:33.264,37190944
15:33:33.266,37200100
15:33:33.268,37210596
15:33:33.270,37219900
15:33:33.272,37228188
15:33:33.274,37237356
15:33:33.277,37247524
15:33:33.279,37255716
15:33:33.281,37265756
15:33:33.283,37275548
15:33:33.286,37287284
15:33:33.288,37296960
15:33:33.290,37307032
15:33:33.292,37314720
15:33:33.294,37325568
15:33:33.297,37334080
15:33:33.299,37342304
15:33:33.301,37351392
15:33:33.303,37361696
15:33:33.305,37370368
15:33:33.307,37380416
15:33:33.310,37388256
15:33:33.312,37397344
15:33:33.314,37407040
15:33:33.316,37417408
15:33:33.318,37427648
15:33:33.320,37435712
15:33:33.323,37445824
15:33:33.325,37456192
15:33:33.327,37465116
15:33:33.329,37475516
15:33:33.331,37484860
15:33:33.334,37495644
15:33:33.336,37504172
15:33:33.338,37511916
15:33:33.340,37523884
15:33:33.342,37531820
15:33:33.345,37540460
15:33:33.347,37551116
15:33:33.349,37561644
15:33:33.351,37570188
15:33:33.353,37580204
15:33:33.356,37591332
15:33:33.358,37600036
15:33:33.360,37611140
15:33:33.363,37619776
15:33:33.365,37623556
15:33:33.367,37632836
15:33:33.369,37643936
15:33:33.372,37652040
15:33:33.374,37662120
15:33:33.376,37670472
15:33:33.378,37680048
15:33:33.380,37689232
15:33:33.382,37699344
15:33:33.385,37709000
15:33:33.387,37718280
15:33:33.389,37727200
15:33:33.391,37736160
15:33:33.393,37745600
15:33:33.395,37754552
15:33:33.397,37764376
15:33:33.400,37774040
15:33:33.402,37784048
15:33:33.404,37794384
15:33:33.406,37803908
15:33:33.409,37815428
15:33:33.411,37824060
15:33:33.413,37830812
15:33:33.415,37839852
15:33:33.417,37848268
15:33:33.420,37858060
15:33:33.422,37868740
15:33:33.424,37878364
15:33:33.426,37887452
15:33:33.428,37896404
15:33:33.430,37905876
15:33:33.432,37915052
15:33:33.434,37924428
15:33:33.437,37934252
15:33:33.439,37945068
15:33:33.441,37955012
15:33:33.443,37962888
15:33:33.445,37972920
15:33:33.448,37983640
15:33:33.450,37991864
15:33:33.452,38000376
15:33:33.454,38010128
15:33:33.457,38021072
15:33:33.459,38030240
15:33:33.461,38038768
15:33:33.463,38049216
15:33:33.466,38059744
15:33:33.468,38068448
15:33:33.470,38077888
15:33:33.472,38086588
15:33:33.474,38097788
15:33:33.477,38106164
15:33:33.479,38114356
15:33:33.481,38124876
15:33:33.483,38134700
15:33:33.485,38146244
15:33:33.488,38156260
15:33:33.490,38166372
15:33:33.492,38175524
15:33:33.494,38185216
15:33:33.496,38193408
15:33:33.498,38203748
15:33:33.501,38211396
15:33:33.503,38221668
15:33:33.505,38231196
15:33:33.507,38241404
15:33:33.509,38249236
15:33:33.511,38258836
15:33:33.513,38268328
15:33:33.516,38277840
15:33:33.518,38287536
15:33:33.520,38295728
15:33:33.522,38306376
15:33:33.524,38315944
15:33:33.526,38323336
15:33:33.528,38333352
15:33:33.531,38341824
15:33:33.533,38351776
15:33:33.535,38360532
15:33:33.537,38371700
15:33:33.539,38380332
15:33:33.541,38390124
15:33:33.544,38399308
15:33:33.546,38408140
15:33:33.548,38417156
15:33:33.550,38427076
15:33:33.552,38440608
15:33:33.556,38454908
15:33:33.558,38464028
15:33:33.561,38472188
15:33:33.563,38480932
15:33:33.565,38491632
15:33:33.567,38501296
15:33:33.569,38510480
15:33:33.572,38515144
15:33:33.574,38525296
15:33:33.576,38533840
15:33:33.578,38544144
15:33:33.580,38553136
15:33:33.583,38561840
15:33:33.585,38569968
15:33:33.587,38579856
15:33:33.589,38589552
15:33:33.591,38597712
15:33:33.593,38607536
15:33:33.596,38616304
15:33:33.598,38625840
15:33:33.600,38636528
15:33:33.602,38646416
15:33:33.605,38656080
15:33:33.607,38665680
15:33:33.609,38675440
15:33:33.611,38686096
15:33:33.614,38696064
15:33:33.616,38706552
15:33:33.618,38712668
15:33:33.620,38721436
15:33:33.622,38732060
15:33:33.625,38740860
15:33:33.627,38749972
15:33:33.629,38758668
15:33:33.631,38768460
15:33:33.633,38778668
15:33:33.636,38786632
15:33:33.638,38796260
15:33:33.640,38804100
15:33:33.642,38814812
15:33:33.644,38821664
15:33:33.646,38830936
15:33:33.648,38840152
15:33:33.650,38850320
15:33:33.652,38859696
15:33:33.654,38868232
15:33:33.657,38876808
15:33:33.659,38887080
15:33:33.661,38896480
15:33:33.663,38905696
15:33:33.665,38915480
15:33:33.667,38923308
15:33:33.669,38933060
15:33:33.671,38941380
15:33:33.673,38950340
15:33:33.676,38960924
15:33:33.678,38969628
15:33:33.680,38977784
15:33:33.682,38986808
15:33:33.684,38997008
15:33:33.686,39006156
15:33:33.689,39014860
15:33:33.691,39025092
15:33:33.693,39033260
15:33:33.695,39044484
15:33:33.697,39051816
15:33:33.699,39062024
15:33:33.701,39071520
15:33:33.703,39081760
15:33:33.706,39091264
15:33:33.708,39100216
15:33:33.710,39108920
15:33:33.712,39116508
15:33:33.714,39125468
15:33:33.716,39136108
15:33:33.718,39146508
15:33:33.721,39155724
15:33:33.723,39164560
15:33:33.725,39175208
15:33:33.727,39185064
15:33:33.729,39194600
15:33:33.732,39202248
15:33:33.734,39210528
15:33:33.736,39219728
15:33:33.738,39229896
15:33:33.740,39238728
15:33:33.742,39247744
15:33:33.744,39256480
15:33:33.746,39267196
15:33:33.749,39276860
15:33:33.751,39283532
15:33:33.753,39293124
15:33:33.755,39301452
15:33:33.757,39310156
15:33:33.759,39319868
15:33:33.761,39330240
15:33:33.763,39339876
15:33:33.766,39347076
15:33:33.768,39359228
15:33:33.770,39367420
15:33:33.772,39376956
15:33:33.774,39386836
15:33:33.777,39395860
15:33:33.779,39403292
15:33:33.781,39412764
15:33:33.783,39421652
15:33:33.785,39429972
15:33:33.787,39438292
15:33:33.789,39447540
15:33:33.791,39457140
15:33:33.793,39465996
15:33:33.795,39475308
15:33:33.797,39477960
15:33:33.799,39486752
15:33:33.802,39496992
15:33:33.804,39507672
15:33:33.806,39516820
15:33:33.808,39526792
15:33:33.810,39535848
15:33:33.813,39547200
15:33:33.815,39556416
15:33:33.817,39565852
15:33:33.819,39573436
15:33:33.822,39583132
15:33:33.824,39592500
15:33:33.826,39601036
15:33:33.828,39611724
15:33:33.831,39621636
15:33:33.833,39632100
15:33:33.835,39640732
15:33:33.837,39651304
15:33:33.840,39660968
15:33:33.842,39670688
15:33:33.844,39680772
15:33:33.846,39691196
15:33:33.849,39702316
15:33:33.851,39713540
15:33:33.853,39722636
15:33:33.856,39731052
15:33:33.858,39738828
15:33:33.860,39748900
15:33:33.862,39756676
15:33:33.864,39767652
15:33:33.866,39775752
15:33:33.869,39786696
15:33:33.871,39795588
15:33:33.873,39805508
15:33:33.875,39814172
15:33:33.877,39824316
15:33:33.880,39832572
15:33:33.882,39843864
15:33:33.884,39854000
15:33:33.886,39863248
15:33:33.888,39872400
15:33:33.891,39881456
15:33:33.893,39892016
15:33:33.895,39901616
15:33:33.897,39911692
15:33:33.900,39920876
15:33:33.902,39931240
15:33:33.904,39941512
15:33:33.906,39951560
15:33:33.909,39960296
15:33:33.911,39970904
15:33:33.913,39981304
15:33:33.915,39991156
15:33:33.918,40000692
15:33:33.920,40007800
15:33:33.922,40017472
15:33:33.924,40026744
15:33:33.926,40036408
15:33:33.929,40046064
15:33:33.931,40055504
15:33:33.933,40066352
15:33:33.935,40077832
15:33:33.937,40086588
15:33:33.940,40096444
15:33:33.942,40104668
15:33:33.944,40114864
15:33:33.946,40123992
15:33:33.949,40132760
15:33:33.951,40142960
15:33:33.953,40151600
15:33:33.955,40160500
15:33:33.957,40167276
15:33:33.959,40177028
15:33:33.962,40188604
15:33:33.964,40197756
15:33:33.966,40205380
15:33:33.968,40214948
15:33:33.971,40224444
15:33:33.973,40236000
15:33:33.975,40245688
15:33:33.977,40256344
15:33:33.980,40265396
15:33:33.982,40274836
15:33:33.984,40285388
15:33:33.986,40294156
15:33:33.988,40304136
15:33:33.991,40313608
15:33:33.993,40324736
15:33:33.995,40331368
15:33:33.997,40341728
15:33:33.999,40353152
15:33:34.002,40362400
15:33:34.004,40371608
15:33:34.006,40381496
15:33:34.008,40390572
15:33:34.011,40399948
15:33:34.013,40410124
15:33:34.015,40420260
15:33:34.017,40429860
15:33:34.020,40439168
15:33:34.022,40449632
15:33:34.024,40460572
15:33:34.026,40470520
15:33:34.029,40479160
15:33:34.031,40489616
15:33:34.033,40500144
15:33:34.036,40507432
15:33:34.038,40516544
15:33:34.040,40526688
15:33:34.042,40535640
15:33:34.044,40539624
15:33:34.047,40550112
15:33:34.049,40556800
15:33:34.051,40565792
15:33:34.053,40576036
15:33:34.055,40586780
15:33:34.058,40596796
15:33:34.060,40607124
15:33:34.062,40613396
15:33:34.064,40622924
15:33:34.066,40632908
15:33:34.068,40641804
15:33:34.071,40651148
15:33:34.073,40659588
15:33:34.075,40669716
15:33:34.077,40679188
15:33:34.079,40690028
15:33:34.082,40699088
15:33:34.084,40707504
15:33:34.086,40715920
15:33:34.088,40727684
15:33:34.090,40736964
15:33:34.092,40747388
15:33:34.095,40755804
15:33:34.097,40765372
15:33:34.099,40775356
15:33:34.102,40785844
15:33:34.104,40796372
15:33:34.106,40807508
15:33:34.108,40818484
15:33:34.111,40827628
15:33:34.113,40832044
15:33:34.115,40841168
15:33:34.117,40850796
15:33:34.120,40860900
15:33:34.122,40871556
15:33:34.124,40880892
15:33:34.127,40891036
15:33:34.129,40900884
15:33:34.131,40911796
15:33:34.133,40921148
15:33:34.136,40931076
15:33:34.138,40939268
15:33:34.140,40948988
15:33:34.142,40957660
15:33:34.144,40966332
15:33:34.147,40975956
15:33:34.149,40986676
15:33:34.151,40996204
15:33:34.153,41005708
15:33:34.155,41016076
15:33:34.157,41024812
15:33:34.159,41035304
15:33:34.162,41045388
15:33:34.164,41054700
15:33:34.166,41065220
15:33:34.169,41074028
15:33:34.171,41082796
15:33:34.173,41091920
15:33:34.175,41101232
15:33:34.177,41111848
15:33:34.179,41120552
15:33:34.181,41129776
15:33:34.184,41137872
15:33:34.186,41147760
15:33:34.188,41156336
15:33:34.190,41165800
15:33:34.192,41176064
15:33:34.195,41185856
15:33:34.197,41194336
15:33:34.199,41204404
15:33:34.201,41213780
15:33:34.203,41224272
15:33:34.205,41233328
15:33:34.208,41244364
15:33:34.210,41254188
15:33:34.212,41264332
15:33:34.214,41273068
15:33:34.217,41283280
