time,portsrc,portdest,bl,d,f,o,r,rb,t,tb,w
21:44:29.329,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.329,8888,58552,0,0,0,0,952270848,131072,0,2626560,0
21:44:29.329,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.329,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.329,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.329,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.350,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.350,8888,58552,0,0,0,0,942833664,131072,0,2626560,0
21:44:29.350,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.350,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.350,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.350,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.370,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.370,8888,58552,0,0,0,0,932347904,131072,0,2626560,0
21:44:29.370,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.370,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.370,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.370,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.390,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.390,8888,58552,0,0,0,0,922910720,131072,0,2626560,0
21:44:29.390,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.390,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.390,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.390,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.410,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.410,8888,58552,0,0,0,0,913473536,131072,0,2626560,0
21:44:29.410,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.410,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.410,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.410,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.430,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.430,8888,58552,0,0,0,0,902987776,131072,0,2626560,0
21:44:29.430,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.430,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.430,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.430,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.450,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.450,8888,58552,0,0,0,0,893550592,131072,0,2626560,0
21:44:29.450,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.450,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.450,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.450,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.470,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.470,8888,58552,0,0,0,0,884113408,131072,0,2626560,0
21:44:29.470,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.470,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.470,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.470,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.490,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.490,8888,58552,0,0,0,0,873627648,131072,0,2626560,0
21:44:29.490,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.490,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.490,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.490,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.510,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.510,8888,58552,0,0,0,0,864190464,131072,0,2626560,0
21:44:29.510,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.510,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.510,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.510,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.531,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.531,8888,58552,0,0,0,0,854458368,131072,0,2626560,0
21:44:29.531,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.531,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.531,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.531,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.551,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.551,8888,58552,0,0,0,0,844267520,131072,0,2626560,0
21:44:29.551,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.551,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.551,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.551,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.571,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.571,8888,58552,0,0,0,0,834830336,131072,0,2626560,0
21:44:29.571,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.571,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.571,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.571,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.591,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.591,8888,58552,0,0,0,0,824344576,131072,0,2626560,0
21:44:29.591,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.591,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.591,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.591,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.612,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.612,8888,58552,0,0,0,0,814907392,131072,0,2626560,0
21:44:29.612,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.612,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.612,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.612,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.632,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.632,8888,58552,0,0,0,0,805470208,131072,0,2626560,0
21:44:29.632,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.632,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.632,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.632,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.652,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.652,8888,58552,0,0,0,0,794984448,131072,0,2626560,0
21:44:29.652,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.652,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.652,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.652,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.672,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.672,8888,58552,0,0,0,0,785547264,131072,0,2626560,0
21:44:29.672,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.672,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.672,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.672,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.692,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.692,8888,58552,0,0,0,0,776110080,131072,0,2626560,0
21:44:29.692,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.692,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.692,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.692,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.713,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.713,8888,58552,0,0,0,0,765624320,131072,0,2626560,0
21:44:29.713,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.713,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.713,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.713,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.733,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.733,8888,58552,0,0,0,0,756187136,131072,0,2626560,0
21:44:29.733,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.733,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.733,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.733,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.753,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.753,8888,58552,0,0,0,0,746749952,131072,0,2626560,0
21:44:29.753,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.753,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.753,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.753,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.773,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.773,8888,58552,0,0,0,0,736264192,131072,0,2626560,0
21:44:29.773,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.773,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.773,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.773,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.793,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.793,8888,58552,0,0,0,0,736165888,131072,0,2626560,0
21:44:29.793,34362,5555,0,0,0,0,1048576,131072,0,2626560,0
21:44:29.793,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.793,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.793,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.813,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.813,8888,58552,0,0,0,0,829980672,131072,0,2626560,0
21:44:29.813,34362,5555,0,0,0,0,6586368,131072,0,2626560,0
21:44:29.813,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.813,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.813,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.834,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.834,8888,58552,0,0,0,0,927006720,131072,0,2626560,0
21:44:29.834,34362,5555,0,0,0,0,13074432,131072,0,2626560,0
21:44:29.834,58552,8888,0,0,32768,0,0,131072,0,2626560,0
21:44:29.834,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.834,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.854,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.854,8888,58552,0,0,0,0,1021870080,131072,0,2626560,0
21:44:29.854,34362,5555,0,0,0,0,17268736,131072,0,2626560,0
21:44:29.854,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.854,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.854,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.874,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.874,8888,58552,0,0,0,0,1111556096,131072,0,2626560,0
21:44:29.874,34362,5555,0,0,0,0,23232512,131072,0,2626560,0
21:44:29.874,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.874,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.874,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.894,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.894,8888,58552,0,0,0,0,1201176576,131072,0,2626560,0
21:44:29.894,34362,5555,0,0,0,0,28803072,131072,0,2626560,0
21:44:29.894,58552,8888,0,0,32768,0,0,131072,0,2626560,0
21:44:29.894,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.894,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.914,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.914,8888,58552,0,0,0,0,1284014080,131072,0,2626560,0
21:44:29.914,34362,5555,0,0,0,0,33161216,131072,0,2626560,0
21:44:29.914,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.914,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.914,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.934,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.934,8888,58552,0,0,0,0,1367801856,131072,0,2626560,0
21:44:29.934,34362,5555,0,0,0,0,39288832,131072,0,2626560,0
21:44:29.934,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.934,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.934,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.954,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.954,8888,58552,0,0,0,0,1459126272,131072,0,2626560,0
21:44:29.954,34362,5555,0,0,0,0,45088768,131072,0,2626560,0
21:44:29.954,58552,8888,0,0,32768,0,0,131072,0,2626560,0
21:44:29.954,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.954,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.975,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.975,8888,58552,0,0,0,0,1551761408,131072,0,2626560,0
21:44:29.975,34362,5555,0,0,0,0,50593792,131072,0,2626560,0
21:44:29.975,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.975,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.975,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:29.995,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:29.995,8888,58552,0,0,0,0,1580367872,131072,0,2626560,0
21:44:29.995,34362,5555,0,0,0,0,150437888,131072,0,2626560,0
21:44:29.995,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:29.995,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:29.995,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:30.015,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.015,8888,58552,0,0,0,0,1580367872,131072,0,2626560,0
21:44:30.015,34362,5555,0,0,0,0,293601280,131072,0,2626560,0
21:44:30.015,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.015,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.015,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:30.036,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.036,8888,58552,0,0,0,0,1580367872,131072,0,2626560,0
21:44:30.036,34362,5555,0,0,0,0,430407680,131072,0,2626560,0
21:44:30.036,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.036,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.036,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:30.056,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.056,8888,58552,0,0,0,0,1580367872,131072,0,2626560,0
21:44:30.056,34362,5555,0,0,0,0,564133888,131072,0,2626560,0
21:44:30.056,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.056,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.056,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:30.076,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.076,8888,58552,0,0,0,0,1580367872,131072,0,2626560,0
21:44:30.076,34362,5555,0,0,0,0,696745984,131072,0,2626560,0
21:44:30.076,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.076,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.076,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:30.096,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.096,8888,58552,0,0,0,0,1580367872,131072,0,2626560,0
21:44:30.096,34362,5555,0,0,0,0,829423616,131072,0,2626560,0
21:44:30.096,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.096,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.096,34360,5555,0,0,32768,0,0,131072,0,2626560,0
21:44:30.116,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.116,8888,58552,0,0,0,0,1580367872,131072,0,2626560,0
21:44:30.116,34362,5555,0,0,0,0,961544192,131072,0,2626560,0
21:44:30.116,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.116,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.116,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:30.136,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.136,8888,58552,0,0,0,0,1580367872,131072,0,2626560,0
21:44:30.136,34362,5555,0,0,0,0,1093664768,131072,0,2626560,0
21:44:30.136,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.136,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.136,34360,5555,0,0,32768,0,0,131072,0,2626560,0
21:44:30.156,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.156,8888,58552,0,0,0,0,1580367872,131072,0,2626560,0
21:44:30.156,34362,5555,0,0,0,0,1224736768,131072,0,2626560,0
21:44:30.156,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.156,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.156,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:30.176,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.176,8888,58552,0,0,0,0,1580367872,131072,0,2626560,0
21:44:30.176,34362,5555,0,0,0,0,1362100224,131072,0,2626560,0
21:44:30.176,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.176,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.176,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:30.198,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.198,8888,58552,0,0,0,0,1580367872,131072,0,2626560,0
21:44:30.198,34362,5555,0,0,0,0,1501003776,131072,0,2626560,0
21:44:30.198,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.198,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.198,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:30.218,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.218,8888,58552,0,0,0,0,1579712512,131072,0,2626560,0
21:44:30.218,34362,5555,0,0,0,0,1576173568,131072,0,2626560,0
21:44:30.218,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.218,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.218,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:30.238,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.238,8888,58552,0,0,0,0,1580367872,131072,0,2626560,0
21:44:30.238,34362,5555,0,0,0,0,1566736384,131072,0,2626560,0
21:44:30.238,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.238,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.238,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:30.258,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.258,8888,58552,0,0,0,0,1580367872,131072,0,2626560,0
21:44:30.258,34362,5555,0,0,0,0,1557299200,131072,0,2626560,0
21:44:30.258,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.258,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.258,34360,5555,0,0,32768,0,0,131072,0,2626560,0
21:44:30.279,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.279,8888,58552,0,0,0,0,1580367872,131072,0,2626560,0
21:44:30.279,34362,5555,0,0,0,0,1546813440,131072,0,2626560,0
21:44:30.279,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.279,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.279,34360,5555,0,0,32768,0,0,131072,0,2626560,0
21:44:30.299,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.299,8888,58552,0,0,0,0,1580367872,131072,0,2626560,0
21:44:30.299,34362,5555,0,0,0,0,1537376256,131072,0,2626560,0
21:44:30.299,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.299,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.299,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:30.319,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.319,8888,58552,0,0,0,0,1580367872,131072,0,2626560,0
21:44:30.319,34362,5555,0,0,0,0,1527939072,131072,0,2626560,0
21:44:30.319,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.319,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.319,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:30.339,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.339,8888,58552,0,0,0,0,1580367872,131072,0,2626560,0
21:44:30.339,34362,5555,0,0,0,0,1517453312,131072,0,2626560,0
21:44:30.339,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.339,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.339,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:30.359,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.359,8888,58552,0,0,0,0,1580367872,131072,0,2626560,0
21:44:30.359,34362,5555,0,0,0,0,1508016128,131072,0,2626560,0
21:44:30.359,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.359,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.359,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:30.380,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.380,8888,58552,0,0,0,0,1579712512,131072,0,2626560,0
21:44:30.380,34362,5555,0,0,0,0,1497530368,131072,0,2626560,0
21:44:30.380,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.380,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.380,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:30.400,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.400,8888,58552,0,0,0,0,1580367872,131072,0,2626560,0
21:44:30.400,34362,5555,0,0,0,0,1488093184,131072,0,2626560,0
21:44:30.400,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.400,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.400,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:30.420,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.420,8888,58552,0,0,0,0,1580367872,131072,0,2626560,0
21:44:30.420,34362,5555,0,0,0,0,1478656000,131072,0,2626560,0
21:44:30.420,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.420,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.420,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:30.440,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.440,8888,58552,0,0,0,0,1579712512,131072,0,2626560,0
21:44:30.440,34362,5555,0,0,0,0,1468170240,131072,0,2626560,0
21:44:30.440,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.440,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.440,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:30.460,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.460,8888,58552,0,0,0,0,1580367872,131072,0,2626560,0
21:44:30.460,34362,5555,0,0,0,0,1458733056,131072,0,2626560,0
21:44:30.460,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.460,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.460,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:30.480,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.480,8888,58552,0,0,0,0,1580367872,131072,0,2626560,0
21:44:30.480,34362,5555,0,0,0,0,1449295872,131072,0,2626560,0
21:44:30.480,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.480,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.480,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:30.500,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.500,8888,58552,0,0,0,0,1580367872,131072,0,2626560,0
21:44:30.500,34362,5555,0,0,0,0,1438810112,131072,0,2626560,0
21:44:30.500,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.500,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.500,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:30.521,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.521,8888,58552,0,0,0,0,1580367872,131072,0,2626560,0
21:44:30.521,34362,5555,0,0,0,0,1429372928,131072,0,2626560,0
21:44:30.521,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.521,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.521,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:30.541,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.541,8888,58552,0,0,0,0,1580367872,131072,0,2626560,0
21:44:30.541,34362,5555,0,0,0,0,1419935744,131072,0,2626560,0
21:44:30.541,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.541,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.541,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:30.561,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.561,8888,58552,0,0,0,0,1580367872,131072,0,2626560,0
21:44:30.561,34362,5555,0,0,0,0,1409449984,131072,0,2626560,0
21:44:30.561,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.561,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.561,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:30.581,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.581,8888,58552,0,0,0,0,1580367872,131072,0,2626560,0
21:44:30.581,34362,5555,0,0,0,0,1400012800,131072,0,2626560,0
21:44:30.581,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.581,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.581,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:30.601,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.601,8888,58552,0,0,0,0,1580367872,131072,0,2626560,0
21:44:30.601,34362,5555,0,0,0,0,1390575616,131072,0,2626560,0
21:44:30.601,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.601,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.601,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:30.621,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:30.621,8888,58552,0,0,0,0,1580367872,131072,0,2626560,0
21:44:30.621,34362,5555,0,0,0,0,1380089856,131072,0,2626560,0
21:44:30.621,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:30.621,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:30.621,34360,5555,0,0,32768,0,0,131072,0,2626560,0
