time,KB
20:50:21.191,56677328
20:50:21.193,56675996
20:50:21.196,56673948
20:50:21.198,56672404
20:50:21.200,56670356
20:50:21.202,56669316
20:50:21.204,56667124
20:50:21.207,56665076
20:50:21.209,56663532
20:50:21.211,56661484
20:50:21.213,56659436
20:50:21.216,56652348
20:50:21.218,56651828
20:50:21.220,56650284
20:50:21.222,56648464
20:50:21.225,56646416
20:50:21.227,56644872
20:50:21.229,56642824
20:50:21.231,56641280
20:50:21.233,56639744
20:50:21.235,56639224
20:50:21.237,56636664
20:50:21.240,56635120
20:50:21.242,56634028
20:50:21.244,56631980
20:50:21.246,56629420
20:50:21.248,56629412
20:50:21.250,56626852
20:50:21.252,56625308
20:50:21.254,56623004
20:50:21.256,56620956
20:50:21.258,56619420
20:50:21.261,56617876
20:50:21.263,56616844
20:50:21.265,56612780
20:50:21.267,56611108
20:50:21.269,56609060
20:50:21.271,56607076
20:50:21.274,56605028
20:50:21.276,56603996
20:50:21.278,56602460
20:50:21.280,56600916
20:50:21.282,56598868
20:50:21.285,56597324
20:50:21.287,56595276
20:50:21.289,56593732
20:50:21.291,56592960
20:50:21.293,56590912
20:50:21.295,56588864
20:50:21.298,56587324
20:50:21.300,56585276
20:50:21.302,56583732
20:50:21.304,56581684
20:50:21.306,56579636
20:50:21.308,56572044
20:50:21.310,56570612
20:50:21.313,56570516
20:50:21.315,56568468
20:50:21.317,56566924
20:50:21.319,56565388
20:50:21.321,56562576
20:50:21.323,56560592
20:50:21.326,56559552
20:50:21.328,56558528
20:50:21.330,56556984
20:50:21.332,56554936
20:50:21.334,56552888
20:50:21.336,56551288
20:50:21.338,56549296
20:50:21.340,56547248
20:50:21.342,56546224
20:50:21.345,56544176
20:50:21.347,56542128
20:50:21.349,56540584
20:50:21.351,56538536
20:50:21.353,56536488
20:50:21.355,56534440
20:50:21.357,56533920
20:50:21.360,56531872
20:50:21.362,56527052
20:50:21.364,56525004
20:50:21.366,56523908
20:50:21.368,56521412
20:50:21.371,56519868
20:50:21.373,56517820
20:50:21.375,56517300
20:50:21.377,56515252
20:50:21.379,56513708
20:50:21.381,56511660
20:50:21.383,56510052
20:50:21.386,56508516
20:50:21.388,56506716
20:50:21.390,56503912
20:50:21.392,56501864
20:50:21.395,56500832
20:50:21.397,56499296
20:50:21.399,56496988
20:50:21.401,56494684
20:50:21.403,56493644
20:50:21.405,56492108
20:50:21.407,56489548
20:50:21.410,56489028
20:50:21.412,56486468
20:50:21.414,56484996
20:50:21.416,56483900
20:50:21.419,56481088
20:50:21.421,56480060
20:50:21.423,56478012
20:50:21.425,56475392
20:50:21.427,56473792
20:50:21.430,56471740
20:50:21.432,56469692
20:50:21.434,56468212
20:50:21.436,56466164
20:50:21.438,56464116
20:50:21.441,56462580
20:50:21.443,56460272
20:50:21.445,56459296
20:50:21.447,56457696
20:50:21.449,56456152
20:50:21.451,56453592
20:50:21.454,56452728
20:50:21.456,56450168
20:50:21.458,56448184
20:50:21.461,56446576
20:50:21.463,56444592
20:50:21.465,56442040
20:50:21.467,56441016
20:50:21.469,56439472
20:50:21.472,56437424
20:50:21.474,56435376
20:50:21.476,56433240
20:50:21.478,56431640
20:50:21.480,56430100
20:50:21.483,56428052
20:50:21.485,56425744
20:50:21.487,56424716
20:50:21.489,56422668
20:50:21.491,56421132
20:50:21.493,56420100
20:50:21.496,56417540
20:50:21.498,56412028
20:50:21.500,56410932
20:50:21.502,56409892
20:50:21.504,56407844
20:50:21.506,56405284
20:50:21.509,56403804
20:50:21.511,56402780
20:50:21.513,56401236
20:50:21.515,56399636
20:50:21.518,56397084
20:50:21.520,56395028
20:50:21.522,56392980
20:50:21.524,56390996
20:50:21.526,56389700
20:50:21.529,56387652
20:50:21.531,56386628
20:50:21.533,56385084
20:50:21.535,56383540
20:50:21.537,56380988
20:50:21.539,56378940
20:50:21.542,56377400
20:50:21.544,56375352
20:50:21.546,56374260
20:50:21.548,56371764
20:50:21.550,56369396
20:50:21.553,56367852
20:50:21.555,56365804
20:50:21.557,56363820
20:50:21.559,56363300
20:50:21.562,56361252
20:50:21.564,56357444
20:50:21.566,56355396
20:50:21.568,56353852
20:50:21.570,56351552
20:50:21.573,56350008
20:50:21.575,56347960
20:50:21.577,56345976
20:50:21.579,56345392
20:50:21.581,56343344
20:50:21.584,56342048
20:50:21.586,56340000
20:50:21.588,56337888
20:50:21.590,56335904
20:50:21.592,56334364
20:50:21.595,56331812
20:50:21.597,56330268
20:50:21.599,56328220
20:50:21.601,56325528
20:50:21.604,56323480
20:50:21.606,56322948
20:50:21.608,56321924
20:50:21.610,56319876
20:50:21.612,56318332
20:50:21.614,56316284
20:50:21.617,56314236
20:50:21.619,56312664
20:50:21.621,56310988
20:50:21.623,56308940
20:50:21.626,56307432
20:50:21.628,56305384
20:50:21.630,56304228
20:50:21.632,56303204
20:50:21.634,56301660
20:50:21.637,56299612
20:50:21.639,56293536
20:50:21.641,56291968
20:50:21.643,56289440
20:50:21.645,56287896
20:50:21.648,56285700
20:50:21.650,56283652
20:50:21.652,56282352
20:50:21.654,56279516
20:50:21.657,56277956
20:50:21.659,56276932
20:50:21.661,56274884
20:50:21.663,56273340
20:50:21.665,56271292
20:50:21.668,56269212
20:50:21.670,56267672
20:50:21.672,56266640
20:50:21.674,56264112
20:50:21.677,56262064
20:50:21.679,56260016
20:50:21.681,56258976
20:50:21.683,56256928
20:50:21.685,56255644
20:50:21.687,56254108
20:50:21.690,56252564
20:50:21.692,56250516
20:50:21.694,56247972
20:50:21.696,56246164
20:50:21.698,56244116
20:50:21.701,56242068
20:50:21.703,56240524
20:50:21.705,56239492
20:50:21.707,56237956
20:50:21.709,56235400
20:50:21.712,56233856
20:50:21.714,56231808
20:50:21.716,56230268
20:50:21.718,56228220
20:50:21.720,56227196
20:50:21.722,56222628
20:50:21.724,56212780
20:50:21.726,56210984
20:50:21.728,56202384
20:50:21.731,56200840
20:50:21.733,56198792
20:50:21.735,56197432
20:50:21.737,56195896
20:50:21.739,56194824
20:50:21.741,56193288
20:50:21.743,56191240
20:50:21.746,56189192
20:50:21.748,56187648
20:50:21.750,56185088
20:50:21.752,56184096
20:50:21.754,56182552
20:50:21.757,56180252
20:50:21.759,56179212
20:50:21.761,56177896
20:50:21.763,56175816
20:50:21.766,56174272
20:50:21.768,56172256
20:50:21.770,56170208
20:50:21.772,56168664
20:50:21.774,56166616
